videoId,title,channelId,author,keywords,publish_date,thumbnail
YfApJGwRayM,𝟎𝟖－𝟏𝟎｜你聽聽就好｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-23,YfApJGwRayM
Sm26130qmDo,𝟎𝟖－𝟎𝟗｜Cool Kids｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-23,Sm26130qmDo
R9EqttYSlEc,𝟎𝟖－𝟎𝟖｜食虫植物｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-23,R9EqttYSlEc
jYgadyb9HU4,𝟎𝟖－𝟎𝟕｜HOW哥宇宙｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-23,jYgadyb9HU4
S-EqoLysrIY,𝟎𝟖－𝟎𝟔｜弱水三千｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-23,S-EqoLysrIY
VGZwVNB6FfI,𝟎𝟖－𝟎𝟓｜Sweet but Psycho｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-23,VGZwVNB6FfI
r8cxxNpZnHc,𝟎𝟖－𝟎𝟒｜喵電感應｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-23,r8cxxNpZnHc
O1O0eYP8ZLA,𝟎𝟖－𝟎𝟑｜Radioactive｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-23,O1O0eYP8ZLA
Z58aRRM04IY,𝟎𝟖－𝟎𝟐｜A Thousand Miles｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-23,Z58aRRM04IY
hjKi8YNQvJo,𝟎𝟖－𝟎𝟏｜月牙灣｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-23,hjKi8YNQvJo
L9orlXBtmAU,水｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-19,L9orlXBtmAU
zI9-zjZLtlY,【非歌回開唱】｜蠢貨｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-19,zI9-zjZLtlY
u26T4wdn6-4,【非歌回開唱】｜太陽｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-17,u26T4wdn6-4
avPlgghASqQ,【非歌回開唱】｜Cold water｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-16,avPlgghASqQ
_zDORJ50eDc,𝟎𝟕－𝟏𝟐｜大喜｜🐺十萬訂閱歌回🐺｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-16,_zDORJ50eDc
-QZQsuJWbDo,𝟎𝟕－𝟏𝟏｜XXX88｜🐺十萬訂閱歌回🐺｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-16,-QZQsuJWbDo
0n2zKlUc_9w,𝟎𝟕－𝟏𝟎｜大風吹｜🐺十萬訂閱歌回🐺｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-16,0n2zKlUc_9w
D8A87w_B0G0,𝟎𝟕－𝟎𝟗｜踊｜🐺十萬訂閱歌回🐺｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-16,D8A87w_B0G0
UZKhOP7DE50,𝟎𝟕－𝟎𝟖｜第六感｜🐺十萬訂閱歌回🐺｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-16,UZKhOP7DE50
Ky2dZelXp1o,𝟎𝟕－𝟎𝟕｜Run away｜🐺十萬訂閱歌回🐺｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-16,Ky2dZelXp1o
2sxLQUMcyOs,𝟎𝟕－𝟎𝟔｜Arcade｜🐺十萬訂閱歌回🐺｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-15,2sxLQUMcyOs
xZSP_K2_9-w,𝟎𝟕－𝟎𝟓｜廣寒宮｜🐺十萬訂閱歌回🐺｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-15,xZSP_K2_9-w
7wUWRz9AtVA,𝟎𝟕－𝟎𝟒｜年輪說｜🐺十萬訂閱歌回🐺｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-15,7wUWRz9AtVA
qU4utLVGAiA,𝟎𝟕－𝟎𝟑｜月牙灣｜🐺十萬訂閱歌回🐺｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-15,qU4utLVGAiA
BDan9lIystc,𝟎𝟕－𝟎𝟐｜好想愛這個世界啊｜🐺十萬訂閱歌回🐺｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-15,BDan9lIystc
7hri1T2Eb4s,𝟎𝟕－𝟎𝟏｜ヴァンパイア The Vampire｜🐺十萬訂閱歌回🐺｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-15,7hri1T2Eb4s
-vHXg6AhTDM,𝟎𝟔－𝟏𝟑｜Stay《自填中文版》｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-15,-vHXg6AhTDM
1_9Yew0Tfcs,𝟎𝟔－𝟏𝟐｜國境之南｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-15,1_9Yew0Tfcs
5VqXr9TuZBU,𝟎𝟔－𝟏𝟏｜在我們的星球眼淚不超過三秒｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-15,5VqXr9TuZBU
gV4Yh3_Bma8,𝟎𝟔－𝟏𝟎｜Attention｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-15,gV4Yh3_Bma8
qEikQVPpglU,𝟎𝟔－𝟎𝟗｜吹滅小山河｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-15,qEikQVPpglU
5TBflzFgLx0,𝟎𝟔－𝟎𝟖｜If You Feel My Love｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-14,5TBflzFgLx0
UDLsSmUkJY0,𝟎𝟔－𝟎𝟕｜Chandelier｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-14,UDLsSmUkJY0
ttwrsCltNIw,𝟎𝟔－𝟎𝟔｜Apologize｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-14,ttwrsCltNIw
S1modLcvUko,𝟎𝟔－𝟎𝟓｜超跑情人夢〈emoji 字幕〉｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-13,S1modLcvUko
U9lChXRwGuo,𝟎𝟔－𝟎𝟒｜官方回答｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-13,U9lChXRwGuo
mDbB2GUWoLg,𝟎𝟔－𝟎𝟑｜Tick Tock｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-13,mDbB2GUWoLg
Ap-dy5LGJ2g,𝟎𝟔－𝟎𝟐｜不醉不會｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-13,Ap-dy5LGJ2g
cAuAS5xEqBM,𝟎𝟔－𝟎𝟏｜妄想税｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-13,cAuAS5xEqBM
i1XBmkMZxL4,【非歌回開唱】｜身騎白馬／Blessing／易燃易爆炸｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-11,i1XBmkMZxL4
rMDnX9Hylb8,【非歌回開唱】｜下雨天／Lemon｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-11,rMDnX9Hylb8
UyseLksRF-c,【非歌回開唱】｜生日快樂｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-08,UyseLksRF-c
V-6_ICzUR9Y,𝟎𝟓－𝟏𝟐｜我想我不夠好｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-06,V-6_ICzUR9Y
M77EAfpjWlk,𝟎𝟓－𝟏𝟏｜不枉｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-05,M77EAfpjWlk
pzvyGGkz6YE,𝟎𝟓－𝟏𝟎｜I Got You｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-05,pzvyGGkz6YE
gIah0KZipAw,𝟎𝟓－𝟎𝟗｜愛情恰恰〈台、羅、華字幕〉｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-05,gIah0KZipAw
S3RXqC1QZGU,𝟎𝟓－𝟎𝟖｜天涯｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-05,S3RXqC1QZGU
3S8IL2y8Kn8,𝟎𝟓－𝟎𝟕｜Lush Life｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-05,3S8IL2y8Kn8
twT0Vmf4lI4,𝟎𝟓－𝟎𝟔｜Symphony｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-05,twT0Vmf4lI4
zFuyDD-VrTs,𝟎𝟓－𝟎𝟓｜阿楚姑娘｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-05,zFuyDD-VrTs
UV9Bpv5BYZY,𝟎𝟓－𝟎𝟒｜還願｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-05,UV9Bpv5BYZY
DdsxN3ImUxA,𝟎𝟓－𝟎𝟑｜沒關係｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-05,DdsxN3ImUxA
ev5945QTsKo,𝟎𝟓－𝟎𝟐｜忘れじの言の葉｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-05,ev5945QTsKo
lzk0fraB35w,𝟎𝟓－𝟎𝟏｜2002｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-05,lzk0fraB35w
_CCxOwiyCIs,【非歌回開唱】｜第六感｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-03,_CCxOwiyCIs
oWZaVsEW5Oc,【非歌回開唱】｜一首想不通的古風｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-10-03,oWZaVsEW5Oc
mjDmDnpw1Rw,𝟎𝟒－𝟏𝟏｜Run away／扛壩子 Big Boss〈台、羅、華字幕〉｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-28,mjDmDnpw1Rw
nC5-xZwe4zE,𝟎𝟒－𝟏𝟎｜我當你空氣｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-28,nC5-xZwe4zE
EGlBBdkVHMI,𝟎𝟒－𝟎𝟗｜Lydia｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-27,EGlBBdkVHMI
AqCIMGFh56s,𝟎𝟒－𝟎𝟖｜牽絲戲｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-27,AqCIMGFh56s
fvH5UkhneOY,𝟎𝟒－𝟎𝟕｜Run away｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-27,fvH5UkhneOY
_g19HN14BG4,𝟎𝟒－𝟎𝟔｜Takeaway｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-27,_g19HN14BG4
D2WTUwZhBAY,𝟎𝟒－𝟎𝟓｜第六感｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-27,D2WTUwZhBAY
S9Sxdd-6E30,𝟎𝟒－𝟎𝟒｜Cold water｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-27,S9Sxdd-6E30
6hiS3zd_VdE,𝟎𝟒－𝟎𝟑｜Dance monkey｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-27,6hiS3zd_VdE
TcU9TBZhEVo,𝟎𝟒－𝟎𝟐｜POP STARS／扛壩子 Big Boss〈台、羅、華字幕〉｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-27,TcU9TBZhEVo
NxrU3xtO6rk,𝟎𝟒－𝟎𝟏｜念你｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-27,NxrU3xtO6rk
DEaeZCc0Sek,【非歌回開唱】｜Summertime｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-26,DEaeZCc0Sek
V8YMQBENnr0,𝟎𝟑－𝟏𝟒｜I Love You 3000｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-26,V8YMQBENnr0
AUvapb0IDJQ,𝟎𝟑－𝟏𝟑｜紡唄｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-26,AUvapb0IDJQ
0fLMj4Q14kw,"𝟎𝟑－𝟏𝟐｜Baby, I’m Jealous｜李李鈴蘭 Linglan Lily",UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-25,0fLMj4Q14kw
45uJl01icAM,𝟎𝟑－𝟏𝟏｜致姍姍來遲的你｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-25,45uJl01icAM
SQZCLsUzy4I,𝟎𝟑－𝟏𝟎｜慢慢等｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-25,SQZCLsUzy4I
djG9ouqu36w,𝟎𝟑－𝟎𝟗｜花月成雙｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-25,djG9ouqu36w
kUMSvwii1C8,𝟎𝟑－𝟎𝟖｜玫瑰少年｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-25,kUMSvwii1C8
B-2VsWNyW94,𝟎𝟑－𝟎𝟕｜Arcade｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-25,B-2VsWNyW94
Mxhg6TYhzho,𝟎𝟑－𝟎𝟔｜King｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-24,Mxhg6TYhzho
UWjagV-Qk1M,𝟎𝟑－𝟎𝟓｜鳥鳥模仿秀首部曲｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-24,UWjagV-Qk1M
4JENC0HKVys,𝟎𝟑－𝟎𝟒｜醉｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-24,4JENC0HKVys
QAB-oif-ZVU,𝟎𝟑－𝟎𝟑｜Friends｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-24,QAB-oif-ZVU
Eby1wr8RExs,𝟎𝟑－𝟎𝟐｜小丑的品格｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-24,Eby1wr8RExs
f3w-2bVWr9c,𝟎𝟑－𝟎𝟏｜Rather be｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-24,f3w-2bVWr9c
TAyeVeNgewo,【非歌回開唱】｜剛開台好緊張？無情急智開唱｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-24,TAyeVeNgewo
NXT14YWDn0M,𝟎𝟐－𝟏𝟔｜少年弦｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-24,NXT14YWDn0M
AcKiVwXNAco,𝟎𝟐－𝟏𝟓｜笑看｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-24,AcKiVwXNAco
Q1rEHPWYdQs,𝟎𝟐－𝟏𝟒｜Faded｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-23,Q1rEHPWYdQs
cPx8y-3a878,𝟎𝟐－𝟏𝟑｜Rolling in the Deep｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-23,cPx8y-3a878
zzAHmAgEnNI,𝟎𝟐－𝟏𝟐｜長安亂｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-23,zzAHmAgEnNI
89rDLMkbmSM,𝟎𝟐－𝟏𝟏｜BB88｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-23,89rDLMkbmSM
BYjiS-Pe87s,𝟎𝟐－𝟏𝟎｜いかないで｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-23,BYjiS-Pe87s
s_RHZG2SiaE,𝟎𝟐－𝟎𝟗｜人間不值得｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-23,s_RHZG2SiaE
NygeYs26abU,𝟎𝟐－𝟎𝟖｜蠢貨｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-23,NygeYs26abU
tKkyqQ5Xdsc,𝟎𝟐－𝟎𝟕｜Such a boy｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-23,tKkyqQ5Xdsc
wmmADiJNno8,𝟎𝟐－𝟎𝟔｜Stay《自填中文版》｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-22,wmmADiJNno8
CQIatp0nPVA,𝟎𝟐－𝟎𝟓｜Stay｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-22,CQIatp0nPVA
JX7hf5NNERo,𝟎𝟐－𝟎𝟒｜踊｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-21,JX7hf5NNERo
IHQ0veHlkfQ,𝟎𝟐－𝟎𝟑｜熱愛105°C的你｜Super idol的笑容都沒你的甜｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-21,IHQ0veHlkfQ
U4Fo6Rfmupc,𝟎𝟐－𝟎𝟐｜idontwannabeyouanymore｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-21,U4Fo6Rfmupc
tCAB2XKYXOE,𝟎𝟐－𝟎𝟏｜Counting Stars｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-21,tCAB2XKYXOE
tU-ahwiDhMw,𝟎𝟏－𝟎𝟖｜他們說我是沒有用的年輕人｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-21,tU-ahwiDhMw
HEC-_udt6NY,𝟎𝟏－𝟎𝟕｜POP STARS／扛壩子 Big Boss〈台、羅、華字幕〉｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-21,HEC-_udt6NY
Y2Xixw47m_0,𝟎𝟏－𝟎𝟔｜We Don't Talk Anymore｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-21,Y2Xixw47m_0
5QM6ekXLUlA,𝟎𝟏－𝟎𝟓｜心做し｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-21,5QM6ekXLUlA
tCzEFBnlppc,𝟎𝟏－𝟎𝟒｜グレイ Gray｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-21,tCzEFBnlppc
89b9lsMAtSk,𝟎𝟏－𝟎𝟑｜囍｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-21,89b9lsMAtSk
ivgZl8E2s90,𝟎𝟏－𝟎𝟐｜Sugar｜李李鈴蘭 Linglan Lily,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-20,ivgZl8E2s90
i7uF2RE-E1I,𝟎𝟏－𝟎𝟏｜幽靈東京｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,,2021-09-20,i7uF2RE-E1I
LiEZCrJcrXA,𝟎𝟏－𝟎𝟎｜ヴァンパイア The Vampire｜李李鈴蘭 Linglan Lily [已有官方剪輯],UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"李李鈴蘭, 鈴蘭的教學日誌LA, 李李鈴蘭歌回, 鈴蘭",2021-09-20,LiEZCrJcrXA
D_mhJlWgAsY,【#瑪格麗特的茶會】啟程🌼踏上旅程的那天【瑪格麗特Vtuber】#瑪格麗特溫特斯,UCJ4VZaUiVC2vpN7TXG85M5g,瑪格麗特．溫特斯 / Margaret．Winters 【CloudHorizon所屬】,"Vtuber, 瑪麗, 瑪格麗特, 雲際線, 台V, 悠白, 浮雲, 桌角, 李李鈴蘭, 神稻櫻火, 新人Vtuber, 台灣Vtuber, 瑪莉, 瑪格莉特, 瑪格莉特溫特斯, margaret, margaretwinters, CloudHorizon, 瑪格麗特溫斯特, 瑪格莉特溫斯特, 歌回, ASMR, 3DIO, 音聲",2022-07-09,D_mhJlWgAsY
